date,change
01/01/2013,0.75
01/01/2013,-0.602316602317
01/01/2013,0.0394736842105
01/01/2013,0.0116959064327
01/01/2013,-0.666666666667
01/01/2013,-0.673469387755
01/01/2013,-0.42
01/01/2013,-0.545454545455
01/01/2013,-0.545454545455
01/01/2013,-0.266666666667
01/01/2013,-0.75625
01/01/2013,-0.034375
01/01/2013,-0.115384615385
01/01/2013,-0.0988593155894
01/01/2013,-0.944444444444
01/01/2013,-0.557142857143
01/01/2013,3.5
01/01/2013,-0.578947368421
01/01/2013,-0.475409836066
01/01/2013,-0.158110882957
01/01/2013,-0.39405204461
01/01/2013,-0.520833333333
01/01/2013,-0.144489795918
01/01/2013,-0.309582309582
01/01/2013,-0.3
01/01/2013,-0.470588235294
01/01/2013,-0.25
01/01/2013,-0.457894736842
01/01/2013,-0.388888888889
01/01/2013,-0.944444444444
01/01/2013,-0.346416382253
01/01/2013,-0.364066193853
01/01/2013,-0.209183673469
01/01/2013,-0.089552238806
01/01/2013,0.0565610859729
01/01/2013,-0.131355932203
01/01/2013,-0.677419354839
01/01/2013,0.236842105263
01/01/2013,-0.730158730159
01/01/2013,-0.178082191781
01/01/2013,-0.422222222222
01/01/2013,-0.0212765957447
01/01/2013,-0.818181818182
01/01/2013,-0.186507936508
01/01/2013,-0.579710144928
01/01/2013,-0.142857142857
01/01/2013,-0.0765027322404
01/01/2013,-0.727272727273
01/01/2013,-0.391304347826
01/01/2013,-0.490740740741
01/01/2013,-0.901639344262
01/01/2013,-0.322222222222
01/01/2013,-0.717948717949
01/01/2013,-0.446808510638
01/01/2013,-0.482404692082
01/01/2013,-0.625
01/01/2013,-0.375
01/01/2013,-0.472222222222
01/01/2013,-0.277777777778
01/01/2013,-0.641975308642
01/01/2013,-0.414285714286
01/01/2013,-0.614583333333
01/01/2013,-0.529411764706
01/01/2013,-0.0409836065574
01/01/2013,-0.727272727273
01/01/2013,-0.883720930233
01/01/2013,-0.833333333333
01/01/2013,-0.622377622378
01/01/2013,-0.622377622378
01/01/2013,-0.622377622378
01/01/2013,-0.622377622378
01/01/2013,-0.688888888889
01/01/2013,-0.583333333333
01/01/2013,-0.238267148014
01/01/2013,-0.225806451613
01/01/2013,1.25641025641
01/01/2013,-0.372909698997
01/01/2013,-0.26213592233
01/01/2013,-0.72131147541
01/01/2013,-0.641791044776
01/01/2013,-0.216981132075
